year,fips,democrat,green,nonaffiliated,republican,votetotal,percent
2008,42067,3068,,159,6484,9711,35.17660385
2008,42069,67520,,858,39488,107866,25.98779968
2008,42071,99586,,1943,126568,228097,11.82917794
2008,42073,19711,,522,21851,42084,5.085067959
2008,42075,23310,,628,34314,58252,18.89033853
2008,42077,87089,,1993,63382,152464,15.54924441
2008,42079,72492,,1544,61127,135163,8.408366195
2008,42081,18381,,574,30280,49235,24.16776683
2008,42083,6465,,258,9224,15947,17.30105976
2008,42085,26411,,820,26565,53796,0.286266637
2008,42087,5375,,197,10929,16501,33.65856615
2008,42089,39453,,639,28293,68385,16.31936828
2008,42091,253393,,3466,165552,422411,20.79514975
2008,42093,3364,,85,4574,8023,15.08164028
2008,42095,75255,,1775,58551,135581,12.32031037
2008,42097,14329,,569,19018,33916,13.82533318
2008,42099,6396,,279,13058,19733,33.76070542
2008,42101,595980,,3954,117221,717155,66.75809274
2008,42103,11493,,286,12518,24297,4.218627814
2008,42105,2300,,98,5109,7507,37.41840948
2008,42107,28300,,987,33767,63054,8.670346053
2008,42109,5382,,197,9900,15479,29.18793204
2008,42111,12878,,603,21686,35167,25.04620809
2008,42113,1233,,46,1841,3120,19.48717949
2008,42115,8381,,269,10633,19283,11.6786807
2008,42117,6390,,249,11326,17965,27.47564709
2008,42119,7333,,208,9859,17400,14.51724138
2008,42121,9238,,332,13718,23288,19.23737547
2008,42123,8537,,272,9685,18494,6.207418622
2008,42125,46122,,1128,50752,98002,4.72439338
2008,42127,9892,,239,12702,22833,12.306749
2008,42129,72721,,1770,102294,176785,16.7282292
2008,42131,5985,,161,6983,13129,7.601492878
2008,42133,82839,,2076,109268,194183,13.61035724
2008,44001,16162,,483,9260,25905,26.64350511
2008,44003,48406,,1888,33780,84074,17.3965792
2008,44005,25479,,801,15717,41997,23.24451747
2008,44007,167442,,5178,81010,253630,34.07798762
2008,44009,39082,,1454,25624,66160,20.34159613
2008,45001,4593,,144,6264,11001,15.18952822
2008,45003,26101,,820,42849,69770,24.0045865
2008,45005,3029,,48,947,4024,51.73956262
2008,45007,24132,,965,48690,73787,33.2822855
2008,45009,4426,,79,2309,6814,31.06838861
2008,45011,4931,,98,4769,9798,1.653398653
2008,45013,30396,,653,37821,68870,10.78118194
2008,45015,27755,,821,36205,64781,13.04394807
2008,45017,3970,,73,3695,7738,3.553889894
2008,45019,82698,,1914,69822,154434,8.337542251
2008,45021,7215,,246,13305,20766,29.32678417
2008,45023,7478,,185,6318,13981,8.296974465
2008,45025,7842,,192,8325,16359,2.952503209
2008,45027,8673,,121,6758,15552,12.31352881
2008,45029,8616,,180,8525,17321,0.525373824
2008,45031,14505,,285,14544,29334,0.132951524
2008,45033,7408,,135,5874,13417,11.43325632
2008,45035,21806,,670,29929,52405,15.50042935
2008,45037,5075,,111,6334,11520,10.92881944
2008,45039,7591,,116,3912,11619,31.66365436
2008,45041,28012,,500,29861,58373,3.167560345
2008,45043,14199,,301,15790,30290,5.2525586
2008,45045,70886,,3408,116363,190657,23.85278275
2008,45047,12348,,324,16995,29667,15.66386895
2008,45049,5816,,95,3439,9350,25.42245989
2008,45051,38879,,1310,64609,104798,24.55199527
2008,45053,5389,,100,3365,8854,22.85972442
2008,45055,11226,,293,16466,27985,18.7243166
2008,45057,12139,,341,16441,28921,14.87500432
2008,45059,10578,,370,15334,26282,18.09603531
2008,45061,5960,,119,3074,9153,31.53064569
2008,45063,33303,,1249,74960,109512,38.03875374
2008,45065,2755,,40,2437,5232,6.077981651
2008,45067,9608,,150,5416,15174,27.62620272
2008,45069,6794,,86,3996,10876,25.72636999
2008,45071,6708,,200,9616,16524,17.5986444
2008,45073,9481,,487,21164,31132,37.5273031
2008,45075,27263,,376,12115,39754,38.1043417
2008,45077,11691,,885,32552,45128,46.22628966
2008,45079,105656,,1440,57941,165037,28.91169859
2008,45081,3323,,89,5191,8603,21.71335581
2008,45083,41632,,1654,65042,108328,21.61029466
2008,45085,25431,,346,18581,44358,15.44253573
2008,45087,5935,,167,7449,13551,11.17260719
2008,45089,11279,,160,5004,16443,38.16213586
2008,45091,37918,,1278,54500,93696,17.69766052
2008,46003,655,,19,794,1468,9.46866485
2008,46005,3493,,83,4054,7630,7.352555701
2008,46007,557,,18,614,1189,4.793944491
2008,46009,1367,,37,1712,3116,11.07188703
2008,46011,7207,,151,6431,13789,5.627674233
2008,46013,9041,,145,8067,17253,5.645395004
2008,46015,965,,34,1407,2406,18.37073982
2008,46017,454,,2,156,612,48.69281046
2008,46019,1306,,78,2821,4205,36.02853746
2008,46021,243,,10,591,844,41.23222749
2008,46023,1807,,21,2109,3937,7.670815342
2008,46025,830,,25,1065,1920,12.23958333
2008,46027,3808,,55,2296,6159,24.54943984
2008,46029,5595,,107,6374,12076,6.450811527
2008,46031,837,,18,535,1390,21.72661871
2008,46033,1475,,66,2909,4450,32.2247191
2008,46035,3554,,80,4731,8365,14.07053198
2008,46037,1785,,21,1372,3178,12.99559471
2008,46039,1054,,36,1088,2178,1.561065197
2008,46041,1328,,18,659,2005,33.36658354
2008,46043,424,,18,1293,1735,50.08645533
2008,46045,819,,21,1213,2053,19.19142718
2008,46047,1338,,69,2348,3755,26.89747004
2008,46049,426,,9,739,1174,26.66098807
2008,46051,1786,,37,1951,3774,4.372019078
2008,46053,771,,24,1423,2218,29.39585212
2008,46055,187,,15,939,1141,65.90709904
2008,46057,1043,,33,1661,2737,22.57946657
2008,46059,718,,16,1247,1981,26.70368501
2008,46061,961,,27,1426,2414,19.26263463
2008,46063,135,,12,575,722,60.94182825
2008,46065,3037,,51,5298,8386,26.96160267
2008,46067,1242,,34,2285,3561,29.28952541
2008,46069,226,,3,547,776,41.36597938
2008,46071,435,,15,668,1118,20.84078712
2008,46073,542,,4,546,1092,0.366300366
2008,46075,147,,8,463,618,51.13268608
2008,46077,1277,,27,1435,2739,5.76852866
2008,46079,3033,,50,2993,6076,0.658327847
2008,46081,4932,,157,6787,11876,15.61973729
2008,46083,8642,,156,11803,20601,15.34391534
2008,46085,710,,19,894,1623,11.33703019
2008,46087,1219,,40,1646,2905,14.69879518
2008,46089,441,,8,915,1364,34.75073314
2008,46091,1261,,16,900,2177,16.58245292
2008,46093,3751,,199,7515,11465,32.83035325
2008,46095,373,,11,445,829,8.685162847
2008,46097,605,,16,577,1198,2.337228715
2008,46099,39838,,709,39251,79798,0.735607409
2008,46101,1663,,32,1508,3203,4.839213238
2008,46103,17802,,382,27603,45787,21.40563916
2008,46105,499,,55,1102,1656,36.41304348
2008,46107,482,,15,937,1434,31.72942817
2008,46109,2672,,31,1781,4484,19.8706512
2008,46111,500,,12,669,1181,14.30990686
2008,46113,2971,,12,331,3314,79.66203983
2008,46115,1550,,29,1660,3239,3.39610991
2008,46117,510,,13,1017,1540,32.92207792
2008,46119,233,,9,581,823,42.28432564
2008,46121,2208,,28,571,2807,58.31848949
2008,46123,914,,36,1859,2809,33.64186543
2008,46125,1681,,47,2538,4266,20.08907642
2008,46127,3244,,66,4310,7620,13.98950131
2008,46129,923,,29,1668,2620,28.4351145
2008,46135,4838,,90,5039,9967,2.016654961
2008,46137,554,,16,312,882,27.43764172
2008,47001,11396,,499,19675,31570,26.22426354
2008,47003,5027,,263,10217,15507,33.46875605
2008,47005,2645,,138,3696,6479,16.22163914
2008,47007,1517,,101,3166,4784,34.46906355
2008,47009,15253,,821,35571,51645,39.34165941
2008,47011,9357,,501,28333,38191,49.68709905
2008,47013,3867,,226,8535,12628,36.96547355
2008,47015,2011,,124,3322,5457,24.02418911
2008,47017,3980,,211,7455,11646,29.83857118
2008,47019,5587,,330,15852,21769,47.15421012
2008,47021,5498,,228,10702,16428,31.67762357
2008,47023,1797,,75,4587,6459,43.19554111
2008,47025,3078,,167,7175,10420,39.31861804
2008,47027,1248,,70,1676,2994,14.29525718
2008,47029,3340,,196,8945,12481,44.90826056
2008,47031,7132,,408,13250,20790,29.42760943
2008,47033,1967,,76,3994,6037,33.57627961
2008,47035,7889,,387,17436,25712,37.13052271
2008,47037,158423,,3148,102915,264486,20.98712219
2008,47039,1566,,96,3101,4763,32.22758765
2008,47041,2832,,148,4085,7065,17.73531493
2008,47043,7506,,336,11677,19519,21.36892259
2008,47045,4411,,180,9859,14450,37.70242215
2008,47047,6892,,189,12173,19254,27.4280669
2008,47049,1831,,119,4789,6739,43.89375278
2008,47051,6613,,280,10539,17432,22.52179899
2008,47053,7406,,331,13516,21253,28.74888251
2008,47055,4614,,173,6902,11689,19.57395842
2008,47057,2066,,140,5297,7503,43.06277489
2008,47059,7110,,409,17151,24670,40.70125659
2008,47061,1971,,98,2563,4632,12.7806563
2008,47063,6807,,354,15508,22669,38.38281353
2008,47065,64246,,1572,81702,147520,11.8329718
2008,47067,604,,49,1588,2241,43.90896921
2008,47069,5919,,93,5225,11237,6.17602563
2008,47071,2794,,164,7077,10035,42.68061784
2008,47073,5930,,354,14756,21040,41.9486692
2008,47075,4893,,63,3165,8121,21.27816771
2008,47077,3021,,144,7669,10834,42.90197526
2008,47079,5153,,210,8182,13545,22.36249539
2008,47081,3563,,151,4784,8498,14.36808661
2008,47083,1678,,68,1608,3354,2.087060227
2008,47085,3600,,162,3818,7580,2.875989446
2008,47087,2224,,92,2185,4501,0.866474117
2008,47089,5178,,262,13092,18532,42.70451112
2008,47091,1837,,133,4621,6591,42.23941739
2008,47093,70215,,2856,113015,186086,23.00011822
2008,47095,1024,,39,1175,2238,6.747095621
2008,47097,4322,,83,4933,9338,6.543156993
2008,47099,5161,,293,10566,16020,33.73907615
2008,47101,1804,,79,2951,4834,23.72776169
2008,47103,3695,,204,9231,13130,42.16298553
2008,47105,6058,,311,15815,22184,43.9821493
2008,47107,5541,,259,12989,18789,39.64021502
2008,47109,3131,,156,7135,10422,38.41872961
2008,47111,2060,,155,5145,7360,41.91576087
2008,47113,20209,,347,23290,43846,7.026866761
2008,47115,4506,,185,6746,11437,19.58555565
2008,47117,4320,,214,6755,11289,21.56966959
2008,47119,13058,,421,20288,33767,21.4114372
2008,47121,1372,,68,2797,4237,33.632287
2008,47123,5053,,240,11484,16777,38.33224057
2008,47125,25716,,627,30175,56518,7.889521922
2008,47127,881,,61,2010,2952,38.24525745
2008,47129,1969,,136,4717,6822,40.28144239
2008,47131,4308,,211,8873,13392,34.08751493
2008,47133,3419,,176,4497,8092,13.32179931
2008,47135,1329,,75,1596,3000,8.9
2008,47137,854,,31,1786,2671,34.89329839
2008,47139,2124,,110,4267,6501,32.96415936
2008,47141,9739,,476,17101,27316,26.95123737
2008,47143,2907,,157,8042,11106,46.23626868
2008,47145,7224,,394,15658,23276,36.23474824
2008,47147,9318,,393,17903,27614,31.08930253
2008,47149,40460,,1385,59892,101737,19.10022902
2008,47151,1720,,132,4931,6783,47.33893557
2008,47153,1717,,110,3610,5437,34.81699467
2008,47155,8604,,415,24922,33941,48.07754633
2008,47157,256297,,2800,145458,404555,27.39775803
2008,47159,2992,,186,4563,7741,20.29453559
2008,47161,2470,,81,2956,5507,8.825131651
2008,47163,18354,,835,44808,63997,41.33631264
2008,47165,21487,,792,44949,67228,34.89914916
2008,47167,7931,,220,17165,25316,36.47495655
2008,47169,1475,,76,1688,3239,6.576103736
2008,47171,2107,,105,5011,7223,40.20490101
2008,47173,1829,,103,4467,6399,41.22519144
2008,47175,849,,63,1294,2206,20.17225748
2008,47177,5515,,323,8562,14400,21.15972222
2008,47179,15941,,700,32341,48982,33.48168715
2008,47181,1355,,96,4076,5527,49.23104758
2008,47183,4596,,239,8855,13690,31.11029949
2008,47185,3372,,172,6103,9647,28.30931896
2008,47187,27886,,902,64858,93646,39.48059714
2008,47189,15886,,678,34595,51159,36.57030044
2008,48001,4630,,141,11884,16655,43.55448814
2008,48003,790,,23,3816,4629,65.37049039
2008,48005,9379,,205,19569,29153,34.95352108
2008,48007,3006,,79,6693,9778,37.70709757
2008,48009,740,,30,3595,4365,65.40664376
2008,48011,128,,6,856,990,73.53535354
2008,48013,4415,,61,5462,9938,10.53531898
2008,48015,2821,,114,8786,11721,50.89156215
2008,48017,682,,16,1618,2316,40.41450777
2008,48019,2250,,112,6935,9297,50.39259976
2008,48021,11687,,414,13817,25918,8.218226715
2008,48023,366,,15,1262,1643,54.53438831
2008,48025,3645,,41,4471,8157,10.12627191
2008,48027,40413,,679,49242,90334,9.773728607
2008,48029,275527,,3913,246275,525715,5.56423157
2008,48031,1467,,54,3418,4939,39.50192347
2008,48033,40,,5,316,361,76.45429363
2008,48035,1797,,87,5762,7646,51.85718022
2008,48037,10815,,209,24162,35186,37.93270051
2008,48039,36480,,945,67515,104940,29.57404231
2008,48041,20502,,706,37465,58673,28.91108346
2008,48043,1970,,75,1855,3900,2.948717949
2008,48045,205,,8,617,830,49.63855422
2008,48047,1747,,6,556,2309,51.5807709
2008,48049,2822,,141,12052,15015,61.47186147
2008,48051,2053,,65,4547,6665,37.41935484
2008,48053,4608,,226,12059,16893,44.10702658
2008,48055,5403,,138,6107,11648,6.043956044
2008,48057,2729,,44,4106,6879,20.0174444
2008,48059,1063,,64,4589,5716,61.68649405
2008,48061,48480,,506,26671,75657,28.8261496
2008,48063,1734,,35,2798,4567,23.29756952
2008,48065,406,,26,2548,2980,71.87919463
2008,48067,3490,,77,8279,11846,40.4271484
2008,48069,719,,10,1562,2291,36.79615888
2008,48071,3188,,116,9988,13292,51.15859163
2008,48073,4610,,112,11695,16417,43.15648413
2008,48075,497,,17,1782,2296,55.96689895
2008,48077,1085,,41,4213,5339,58.58775052
2008,48079,284,,15,758,1057,44.84389782
2008,48081,299,,18,1252,1569,60.73932441
2008,48083,643,,48,3011,3702,63.9654241
2008,48085,109047,,2639,184897,296583,25.57462835
2008,48087,234,,18,943,1195,59.33054393
2008,48089,2508,,50,5795,8353,39.35113133
2008,48091,12384,,541,35233,48158,47.44590722
2008,48093,1334,,70,3813,5217,47.5177305
2008,48095,257,,13,807,1077,51.06778087
2008,48097,3051,,110,11871,15032,58.67482704
2008,48099,6619,,163,11550,18332,26.89831988
2008,48101,187,,9,509,705,45.67375887
2008,48103,319,,16,1119,1454,55.02063274
2008,48105,512,,7,1026,1545,33.26860841
2008,48107,684,,9,1221,1914,28.05642633
2008,48109,492,,10,257,759,30.96179183
2008,48111,302,,18,1269,1589,60.8558842
2008,48113,422989,,5474,310000,738463,15.30056347
2008,48115,1152,,38,2906,4096,42.82226563
2008,48117,1247,,31,3466,4744,46.77487352
2008,48119,589,,18,1580,2187,45.31321445
2008,48121,91160,,2168,149935,243263,24.16109314
2008,48123,1716,,22,4888,6626,47.87201932
2008,48125,234,,8,730,972,51.02880658
2008,48127,2692,,21,874,3587,50.68302202
2008,48129,291,,25,1374,1690,64.08284024
2008,48131,3298,,35,1076,4409,50.3969154
2008,48133,1271,,73,5165,6509,59.82485789
2008,48135,9123,,284,26199,35606,47.95820929
2008,48137,346,,16,673,1035,31.5942029
2008,48139,15333,,442,38078,53853,42.23534436
2008,48141,122021,,1429,61783,185233,32.5201233
2008,48143,3128,,123,10768,14019,54.49746772
2008,48145,2225,,46,3328,5599,19.69994642
2008,48147,3464,,138,8092,11694,39.57585086
2008,48149,3014,,118,7582,10714,42.63580362
2008,48151,687,,14,1083,1784,22.19730942
2008,48153,730,,7,1784,2521,41.80880603
2008,48155,198,,13,327,538,23.97769517
2008,48157,98368,,1248,103206,202822,2.385342813
2008,48159,1036,,63,3392,4491,52.46047651
2008,48161,2034,,49,5205,7288,43.50987925
2008,48163,2405,,13,1644,4062,18.73461349
2008,48165,650,,32,3385,4067,67.24858618
2008,48167,41805,,941,62258,105004,19.47830559
2008,48169,375,,19,1356,1750,56.05714286
2008,48171,2576,,199,9563,12338,56.62992381
2008,48173,52,,3,502,557,80.78994614
2008,48175,1329,,28,2298,3655,26.51162791
2008,48177,2167,,44,4076,6287,30.36424368
2008,48179,1153,,56,6924,8133,70.95782614
2008,48181,13900,,441,31136,45477,37.90047716
2008,48183,13166,,241,29203,42610,37.636705
2008,48185,2704,,56,5562,8322,34.34270608
2008,48187,16156,,436,30869,47461,31.00018963
2008,48189,2708,,64,7171,9943,44.88584934
2008,48191,324,,10,930,1264,47.94303797
2008,48193,863,,39,2876,3778,53.28215987
2008,48195,240,,15,1847,2102,76.45099905
2008,48197,373,,23,1199,1595,51.78683386
2008,48199,3939,,160,16603,20702,61.17283354
2008,48201,590982,,8607,571883,1171472,1.630341997
2008,48203,8887,,168,17103,26158,31.40912914
2008,48205,250,,24,1711,1985,73.60201511
2008,48207,699,,29,1388,2116,32.56143667
2008,48209,28431,,983,29638,59052,2.043961254
2008,48211,216,,9,1345,1570,71.91082803
2008,48213,7913,,223,20857,28993,44.6452592
2008,48215,90261,,855,39668,130784,38.68439564
2008,48217,3811,,113,9264,13188,41.34819533
2008,48219,1797,,53,5795,7645,52.29561805
2008,48221,5087,,210,17299,22596,54.04496371
2008,48223,3530,,90,9299,12919,44.65515907
2008,48225,2656,,96,5872,8624,37.29128015
2008,48227,2545,,115,7029,9689,46.27928579
2008,48229,430,,10,458,898,3.118040089
2008,48231,8594,,357,20573,29524,40.57377049
2008,48233,1322,,78,7361,8761,68.93048739
2008,48235,164,,9,644,817,58.75152999
2008,48237,470,,25,2528,3023,68.07806814
2008,48239,1301,,33,3723,5057,47.89400831
2008,48241,3658,,96,9022,12776,41.98497182
2008,48243,468,,19,749,1236,22.73462783
2008,48245,44888,,503,42905,88296,2.245854852
2008,48247,1336,,7,472,1815,47.60330579
2008,48249,6706,,65,4841,11612,16.06097141
2008,48251,12912,,453,36685,50050,47.4985015
2008,48253,1528,,77,4203,5808,46.05716253
2008,48255,1760,,31,2736,4527,21.5595317
2008,48257,11161,,249,23735,35145,35.77749324
2008,48259,3599,,176,12971,16746,55.96560373
2008,48261,108,,0,94,202,6.930693069
2008,48263,99,,7,342,448,54.24107143
2008,48265,5570,,234,16752,22556,49.57439262
2008,48267,342,,14,1487,1843,62.1269669
2008,48269,8,,4,151,163,87.73006135
2008,48271,633,,11,907,1551,17.66602192
2008,48273,5256,,80,4540,9876,7.249898744
2008,48275,367,,15,986,1368,45.24853801
2008,48277,5243,,167,12952,18362,41.98344407
2008,48279,1156,,25,3344,4525,48.35359116
2008,48281,1903,,80,5651,7634,49.09614881
2008,48283,1052,,10,714,1776,19.03153153
2008,48285,1869,,61,6293,8223,53.80031619
2008,48287,2000,,65,4312,6377,36.25529246
2008,48289,1418,,57,5566,7041,58.91208635
2008,48291,5991,,187,15448,21626,43.72976972
2008,48293,2516,,57,5079,7652,33.49451124
2008,48295,155,,8,1093,1256,74.68152866
2008,48297,1048,,33,3095,4176,49.01819923
2008,48299,2250,,98,7281,9629,52.24841624
2008,48301,12,,0,67,79,69.62025316
2008,48303,30486,,744,66304,97534,36.72360408
2008,48305,627,,16,1473,2116,39.98109641
2008,48307,728,,19,2263,3010,50.99667774
2008,48309,29998,,632,49044,79674,23.90491252
2008,48311,132,,5,400,537,49.90689013
2008,48313,1146,,37,2891,4074,42.83259696
2008,48315,1644,,41,2567,4252,21.7074318
2008,48317,314,,12,1389,1715,62.68221574
2008,48319,546,,31,1544,2121,47.05327676
2008,48321,4440,,98,7835,12373,27.43877798
2008,48323,8554,,69,2316,10939,57.02532224
2008,48325,5147,,110,10480,15737,33.88828875
2008,48327,295,,11,712,1018,40.96267191
2008,48329,9691,,370,36155,46216,57.26155444
2008,48331,3044,,96,5217,8357,26.00215388
2008,48333,398,,26,1753,2177,62.2416169
2008,48335,586,,30,1815,2431,50.55532703
2008,48337,1597,,108,6245,7950,58.46540881
2008,48339,36703,,1260,119884,157847,52.69723213
2008,48341,1123,,32,4282,5437,58.10189443
2008,48343,2055,,35,3158,5248,21.01753049
2008,48345,67,,5,522,594,76.5993266
2008,48347,8393,,170,14828,23391,27.51058099
2008,48349,5400,,111,10810,16321,33.14747871
2008,48351,1751,,63,3446,5260,32.2243346
2008,48353,1521,,57,3485,5063,38.7912305
2008,48355,47912,,927,52391,101230,4.424577694
2008,48357,243,,15,2851,3109,83.88549373
2008,48359,102,,5,813,920,77.2826087
2008,48361,7646,,251,21509,29406,47.14344011
2008,48363,2499,,127,7264,9890,48.17997978
2008,48365,2586,,48,7582,10216,48.9036805
2008,48367,10502,,475,36974,47951,55.20635649
2008,48369,719,,25,2969,3713,60.59789927
2008,48371,1476,,54,2480,4010,25.03740648
2008,48373,6230,,188,13731,20149,37.22765398
2008,48375,8939,,313,20761,30013,39.38959784
2008,48377,1252,,16,489,1757,43.42629482
2008,48379,1048,,42,3146,4236,49.52785647
2008,48381,9468,,416,41948,51832,62.66399136
2008,48383,197,,2,795,994,60.16096579
2008,48385,375,,15,1238,1628,53.00982801
2008,48387,1539,,52,3461,5052,38.04433888
2008,48389,1606,,26,1445,3077,5.232369191
2008,48391,1382,,24,1855,3261,14.50475314
2008,48393,41,,0,477,518,84.16988417
2008,48395,2675,,55,3980,6710,19.4485842
2008,48397,8492,,274,23300,32066,46.17975426
2008,48399,720,,29,3118,3867,62.01189553
